Country,Id,Indicator,IndicatorCode,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,
Israel,ISR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.90208255795221,9.03131850074022,9.1823256166017,9.352090028931,9.54007222508706,9.74768262070049,9.79652800060932,9.84614521346189,9.89663863068301,9.95054117862714,10.0122369752871,10.0129047414728,10.0185678326924,10.0257043092556,10.0256661679158,10.0176132861424,10.0578501544955,10.091720192382,10.1462928025857,10.258142144321,10.4472432449465,10.532736213289,10.6627978187075,10.8303494199349,11.0208883173081,11.2237054356556,11.4699307651479,
Italy,ITA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,14.8552893966999,15.2311579773671,15.5834052164715,15.9167424224592,16.2405903775188,16.5617675937273,16.8868123824583,17.1974993888684,17.5037058937752,17.8182108429577,18.1478822085932,18.4438272722045,18.74720153432,19.0441741683243,19.3126406794024,19.5433981862787,19.7535305977066,19.9173759921243,20.0664175057857,20.2491964828792,20.4981609935555,20.8066595929189,21.1734592492422,21.5800177649661,21.9854797969203,22.3628707157739,22.7093186602348,
Jamaica,JAM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.43032255030645,7.46379756180103,7.48531047367486,7.49563441072782,7.49929667109555,7.50031527839082,7.55692931245324,7.6211126604137,7.69780731701059,7.78524427279855,7.8794774591398,7.90336685206,7.93130339097871,7.96678796878612,8.01348003153061,8.07440449190122,8.1434883937457,8.20798806110828,8.27268485033988,8.35039774157817,8.45460579793484,8.58245629163953,8.7400457305054,8.91855584897575,9.10660647282909,9.30317340161717,9.49705954316632,
Jordan,JOR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.19602244801552,3.11328322631575,3.03777684480462,2.97725395167029,2.93881667979617,2.92553703292262,2.95084803513208,2.97591172010984,3.00173785570846,3.03021057851813,3.06321806420765,3.12133555098487,3.18446112785504,3.25034919009023,3.31471142668494,3.37333313966075,3.4331148495711,3.49346564638488,3.55300962029467,3.61039161333717,3.66515881203889,3.67382302414685,3.68577177837475,3.70294565948104,3.72767162362166,3.76298324916025,3.78569686632609,
Japan,JPN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.8686498950922,12.3080407826108,12.7782004098946,13.2717026784587,13.7799655909029,14.297506922744,14.8322673466482,15.3695351368137,15.9081208897242,16.4462582095296,16.9847046355521,17.5075453804657,18.030832785853,18.5593514634913,19.0980082367529,19.6528813358789,20.1781451890781,20.6978063487849,21.2358102855572,21.8291602335252,22.4989720686528,23.1594067109974,23.8807027378424,24.6298268327149,25.3523967116436,26.0153646622021,26.5645628297842,
Kazakhstan,KAZ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.85966071387762,6.10529602236805,6.4193904865527,6.7488149053146,7.01398878531827,7.17106426734192,7.21323947192751,7.12104133091067,6.96554420325502,6.85060123672207,6.82515922608759,7.05257343913761,7.34140779821054,7.5995161605336,7.72264712741185,7.67734968478181,7.60219595342792,7.42855014612071,7.20715777390362,6.99719843404938,6.82312115097918,6.82438317621151,6.81487974330867,6.78393424355782,6.75156633669719,6.75390858455334,6.84021046339573,
Kenya,KEN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.70476577573505,2.6961118212139,2.69020695560515,2.68663095923238,2.68431503024316,2.68249019178207,2.69821364661184,2.70562242035795,2.70574178807969,2.69976562722373,2.68816539319921,2.67830540691172,2.66707942422729,2.65128453283264,2.62607216533085,2.59061956007453,2.56695108637714,2.53525260484133,2.50241797777974,2.47736149857729,2.4646414842683,2.46999076584634,2.4856650441435,2.51044859298498,2.54230541508009,2.58038639342713,2.63200321194731,
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.02957998028764,5.12945537760958,5.25965557366335,5.38736886240365,5.46793275472852,5.47852022968463,5.53205837994486,5.52571192259158,5.4923849532869,5.47850098197353,5.50673702496262,5.59359124973048,5.69504759565166,5.77036068894148,5.7617326484752,5.64286812021957,5.47577110555852,5.2433657307138,4.98402407771212,4.73895110097193,4.52328949676127,4.45479888591892,4.38711587262885,4.3232459646772,4.28047752852769,4.27911066950069,4.35623887836495,
Cambodia,KHM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.90071413749749,2.94096808261376,2.96493147017348,2.9806962588813,3.00113151474071,3.03216071100378,3.03680974052285,3.04578306426768,3.05924284035017,3.07187126902911,3.08003700353034,3.15377425131262,3.21814579481681,3.2761607217047,3.33162703640873,3.38685148778078,3.4586543504544,3.52824326757938,3.59674130105747,3.66469394915959,3.73340350023832,3.79676935147242,3.86118409681728,3.93156566080167,4.01595464281809,4.11931328453079,4.25869967523919,
Kiribati,KIR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.42346572391316,3.48168249660787,3.52418783185545,3.53940226363264,3.51893153865216,3.47227582657918,3.46864029807241,3.44582460341215,3.41017780502759,3.36402863823735,3.31966921782812,3.38931724475296,3.47137148941529,3.5300073119973,3.55636058403835,3.55050094773897,3.57309569276469,3.57487722067054,3.56054449410809,3.55182563041922,3.54985777188949,3.56023543800642,3.57648691998162,3.6117381489842,3.65387749189737,3.70350600941223,3.7973687661174,
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.23167566690323,5.4000104799424,5.53535037883452,5.6580862153336,5.79937908643633,5.97585210725336,6.15953573021836,6.38087195258518,6.63294375016326,6.90228454138621,7.18283583664413,7.50818627492487,7.84458449622085,8.186124254859,8.52664836257549,8.86233668840161,9.22382873227776,9.57477054387177,9.92871957843097,10.3020911149486,10.7050098324304,11.1033910193253,11.5368690944095,11.9987122787305,12.4763265507022,12.9654659115207,13.4364287358389,
Kuwait,KWT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1.32871978910419,1.40701226775971,1.44985828511689,1.45379900367839,1.42433705223531,1.36038160967211,1.35812077904568,1.38726787048902,1.43828555838665,1.50168670857294,1.57523548805042,1.67036843015993,1.78409419017246,1.91289731586756,2.04231185734751,2.15828444147318,2.14701138875124,2.11503509213433,2.07126537321761,2.02828085318625,1.99344047513028,1.98185488104076,1.98129555218645,1.99125440996447,2.01586273447104,2.0641070137309,2.19479719606059,
Latin America & Caribbean (excluding high income),LAC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.59792075992445,4.67405670608324,4.75014760917024,4.82474701749691,4.89549595042766,4.96184676221923,5.05459679246961,5.14171406475955,5.22649652891974,5.3129628612244,5.4037605971333,5.51082854480819,5.62088053660546,5.73331484935722,5.84644769633337,5.96020996049107,6.0769983746495,6.19399927872363,6.3143005387063,6.44138742078663,6.57805759564221,6.72670069380967,6.87983827379742,7.042846970719,7.22260106133787,7.42338180820913,7.63646904487648,
Lao PDR,LAO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.52725108912305,3.53866248347916,3.5440945121484,3.5431338789777,3.53591906134107,3.52400481211264,3.54110603205855,3.55513348214454,3.56576297531065,3.57200640148483,3.57393760986425,3.60721298541269,3.63185528533875,3.64891670740992,3.65894885874655,3.66195773185592,3.67691759571481,3.68344278543081,3.68526103774006,3.68637309664638,3.69002384461521,3.72008342323905,3.75327602437286,3.79075893860043,3.83437922011095,3.88537338195102,3.95584545524627,
Lebanon,LBN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.90840009826061,6.00865697691739,6.10447994976367,6.19303832595505,6.27534760508835,6.35568607309173,6.49266027561414,6.63517284417672,6.78745426630027,6.94727885230083,7.10831479344223,7.11020908913142,7.14764833002492,7.21917057683122,7.32514734290951,7.4650375785206,7.63702909534549,7.82084079495584,8.0179817939323,8.21602158752865,8.39624536071112,8.32261056654566,8.24804064108645,8.18058483327275,8.13994805541541,8.14291566286062,8.31940436861169,
Liberia,LBR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.94540613532504,2.99684458373599,3.03604684562292,3.05922065663858,3.05804852239447,3.02288614031856,3.01832940166002,3.01992521419616,3.02877781880644,3.05194553482551,3.09638824040864,3.08966638717382,3.07653329580853,3.06010494080513,3.04031527376469,3.01508939878512,3.03186942027432,3.05047179962493,3.06533482318967,3.07231115710025,3.07166059838531,3.07301887121585,3.06112809970817,3.04412369575467,3.03037963786034,3.02354353844468,3.03954009505783,
Libya,LBY,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.11164184056433,3.17560949525042,3.24160116826388,3.30884200728915,3.37542530869703,3.44085573911079,3.5190048063061,3.58902375466289,3.65223610730975,3.7110722592381,3.76628786513787,3.823462485337,3.87458016848439,3.9197806533959,3.95829166490644,3.98909798007419,4.05028704729373,4.10542945302144,4.15081385040801,4.18104532014345,4.19380983410978,4.23150008371679,4.2544856958197,4.27090512058645,4.2915274846924,4.3230143601678,4.36464257832952,
St. Lucia,LCA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.46752541882259,7.52875367447701,7.56596794081381,7.59237975829763,7.62769626911399,7.67253339136585,7.63939223108104,7.61553022781727,7.59940724492927,7.58899801510582,7.56870066072418,7.52536853796446,7.47982949744309,7.43602964472303,7.38177268553044,7.3261907961445,7.53414305319605,7.76684520109034,8.03037466020565,8.34161686800529,8.71190172673543,8.83094021814165,8.95987645494323,9.09939656153934,9.24209702926522,9.39471575454556,9.55200404460298,
Latin America & Caribbean,LCN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.74528321601346,4.8221159568622,4.89911625022213,4.97491972767927,5.04713779385517,5.11524769252554,5.20932112084986,5.29794073574258,5.38420813151917,5.47202212723125,5.56386061396019,5.67124302483473,5.78104535614552,5.89307897112297,6.00624017691132,6.120783170823,6.23866138382642,6.3570975617219,6.47900840548015,6.60764676201889,6.74579940107815,6.8956698156191,7.05002511110119,7.21429263326592,7.39514100839196,7.59706698267461,7.81224093334591,
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.11598282468872,3.13969423687564,3.15773538655361,3.17151744466346,3.18284672574552,3.193166160178,3.21914890509005,3.24086777719169,3.25840034980363,3.27071559358973,3.27736005214465,3.2969580772756,3.30976977487552,3.31827280004111,3.32526088957285,3.33248427286039,3.36045080142902,3.38524471950188,3.40652850604008,3.42376679008784,3.43743618019843,3.4641154695202,3.48702397117182,3.50743373046557,3.52631057967752,3.54464010863614,3.57465645491053,
Low income,LIC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.09732386081299,3.11318929976843,3.12243334954962,3.12684951784683,3.12907004073081,3.13096454361043,3.14371880832903,3.15279531363372,3.15851836848921,3.16007916815618,3.15698425029742,3.17090850169334,3.17973607293085,3.18531917761645,3.18980678003715,3.19456326951874,3.21955661936591,3.24150169219505,3.26001545254581,3.2746903468305,3.28607989003803,3.30380942529891,3.3183684977489,3.32995431018432,3.33813926480565,3.3434235721896,3.35408546493439,
Liechtenstein,LIE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.47145241239713,5.60018559111243,5.71856579896201,5.83000010709161,5.93847571060077,6.0469046048415,6.09974243582124,6.14166477913436,6.17509269036209,6.20042644791236,6.21933689696984,6.35373324688863,6.47884759671132,6.59740695269662,6.71633732245098,6.84316643685353,6.91310402243481,6.97986839393423,7.0582214870756,7.16541388664537,7.3149677104861,7.66840608600032,8.06346086854769,8.48233173949942,8.89878199519733,9.29896823603701,9.69627509532902,
Lower middle income,LMC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.00824490737528,4.0608217032401,4.11105079589983,4.15720114781004,4.19687920380025,4.23083321144797,4.29084796191135,4.34202912877259,4.38825953079932,4.43332123660095,4.47921942934572,4.54283656376382,4.60179199652345,4.6536136035593,4.69428055590287,4.72304045695472,4.77414295810684,4.81410018439049,4.84621496943879,4.87448834660953,4.90207903974195,4.9571656899453,5.01017053576292,5.06613490698949,5.1310958801338,5.2100444560541,5.3221593363499,
Low & middle income,LMY,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.74908534749066,4.81289687591704,4.88549936505922,4.96124825619142,5.03103681115664,5.09233438008487,5.1810315306623,5.2532675830819,5.31642416337668,5.3808155494112,5.4500836110408,5.54025111306652,5.63096990204034,5.71750597469479,5.78959474819256,5.84379649100361,5.90710510575687,5.9568063491999,6.00028621510753,6.04691067870697,6.10210081349941,6.18246337475094,6.26467931666417,6.35653737955715,6.46948741285314,6.61069644402033,6.79248213917858,
Lesotho,LSO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.21924039457884,4.23917279538849,4.23964427297119,4.23292216598583,4.23441787217486,4.24972989606321,4.31730351211035,4.38183150846777,4.43679838016532,4.47375261209374,4.48847032079538,4.52762658706067,4.55740173010526,4.57343919520233,4.56858461996723,4.54096165101257,4.52773671160149,4.49026805906511,4.44460556119464,4.41147994090755,4.40136022084231,4.40037283823103,4.40862077545255,4.42116389222244,4.43310956130274,4.44008102471898,4.47595335555837,
Late-demographic dividend,LTE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.99574038293849,6.09599661630005,6.22478777671015,6.36052594053591,6.49070865394549,6.60381488509178,6.75607632990222,6.87994267484624,6.99059030439507,7.10760074534072,7.23821654578171,7.40068384891776,7.57273585901894,7.74355755214986,7.89183349492071,8.00868916243888,8.11906641768599,8.20862923360212,8.29258959864078,8.39152068127866,8.51746147981684,8.68229172929537,8.8582827853057,9.05910957179389,9.30590812719623,9.61170960315426,9.98382672108633,
Lithuania,LTU,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,10.878552524138,11.1564366064964,11.44608334915,11.7388569372102,12.0225785076678,12.2891897153313,12.6510893528815,12.9880577803204,13.304762437861,13.6096280776997,13.9084794115085,14.3354031259059,14.7606186102113,15.1829395446047,15.5942206098693,15.9854281316121,16.3190886743868,16.6131558904337,16.8671824133873,17.084473101883,17.2709674713802,17.5673345820829,17.8509412803573,18.1278763060773,18.4042654479672,18.685089596395,18.8439848169809,
Luxembourg,LUX,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.3973823374569,13.5138422992504,13.6386863365305,13.7572137798947,13.8497588418445,13.9106061756858,13.9971352587808,14.0465838361422,14.0696000544815,14.076593810723,14.073739460632,14.1765750866655,14.2635319994772,14.3346403709185,14.3876198212116,14.4206953490505,14.3326015886449,14.2293805637826,14.1256016738644,14.0425043171281,13.9930181594797,13.9560065468967,13.9419257044218,13.9469563317735,13.9640060684934,13.9942231107331,14.1484019890681,
Latvia,LVA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,11.8750638034673,12.2274222090692,12.6162963324818,13.0179079627514,13.3943644142093,13.7210565949883,14.0585963107521,14.3187834192448,14.5331071565372,14.7482029326146,14.988446679191,15.4094435143091,15.8262493504801,16.2233956045148,16.573366888196,16.8574540749198,17.2036690255314,17.514343753383,17.7820976379461,18.0019754729971,18.1781326456641,18.4357605975265,18.6593036884901,18.8638288030482,19.0689565379131,19.2836420408268,19.5254576180012,
"Macao SAR, China",MAC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,6.52361638100222,6.6465214097534,6.77814594202379,6.91193346744252,7.04386707588104,7.16852569188407,7.22723195796395,7.27679772091124,7.3207153087691,7.35802811248818,7.38424081555403,7.30367215195363,7.2321874108925,7.17640232360528,7.13199406939822,7.10151504790088,7.03701451390578,6.94569322956673,6.85022591708338,6.7942350560523,6.81584970454533,7.02935175697393,7.32332973649452,7.68944899720582,8.11846849677554,8.60765265200302,9.17543742148793,
St. Martin (French part),MAF,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.92028485233571,4.07926601171053,4.23806003638254,4.39428927016711,4.54567749681179,4.69130975498197,4.82044403759087,4.94136020968378,5.05483125392654,5.16039426265618,5.25891830606717,5.36704823741018,5.46613202979849,5.55999029216554,5.65342419477466,5.75007363765425,5.83294184463772,5.92141819793651,6.00892082455675,6.08317682298258,6.14003136536016,6.17294173927045,6.18881639887983,6.21140088199863,6.27422301747516,6.39615666573438,6.55592887628709,
Monaco,MCO,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.29263016840065,8.4770409948102,8.65880909548643,8.8220358202684,8.94330251213887,9.01075388757345,9.17899274572972,9.27772232505028,9.3332587243175,9.3780160515194,9.42250925890882,9.57208269969813,9.7203333990963,9.84783943795806,9.922481066702,9.92662046963958,10.0471683318334,10.1202596781659,10.1553713540755,10.1619124813234,10.1470664204338,10.1441665309582,10.0679897380835,9.9500142928572,9.87857557570273,9.93829285928608,10.3257506636109,
Madagascar,MDG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.02517546679854,3.02739244394477,3.0248340505454,3.0191882582565,3.01216626310417,3.00463808124434,3.0070587788491,3.00453991237993,2.99678076353431,2.98365040689295,2.96583848371065,2.96449182617577,2.95949619677572,2.94994988466151,2.93416889302402,2.91236318984787,2.90413780143375,2.88994435028584,2.87215707933236,2.85282487277896,2.83377553702692,2.82543893015937,2.81523256384771,2.80914550170971,2.81425434661361,2.83405342094986,2.87791091311508,
Maldives,MDV,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.80491902425912,2.84260556943513,2.87522757102333,2.91059519341414,2.9581416317478,3.02815626451303,3.14005097810872,3.26137546116734,3.394798035705,3.53536089535273,3.68030986076238,3.81845610343278,3.95085971713081,4.07631804479681,4.18718973787381,4.28025693459961,4.35835794862709,4.41991251822537,4.46335935824538,4.48122854378408,4.47421339822392,4.4083266912092,4.32363290808202,4.23556292573925,4.15777703204188,4.10274304916552,4.10257249459972,
Middle East & North Africa,MEA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.73040445068848,3.79077647874076,3.86836831367566,3.92917719770138,3.99237431431079,4.04295110048918,4.10672337486922,4.16660373012276,4.22335357921989,4.27734451061715,4.32883129298756,4.3849528021123,4.43759926312304,4.48610661322115,4.52780636695487,4.56141044205396,4.56914819595385,4.56909377469261,4.56637998753841,4.56794486001906,4.57727626701427,4.59252040401191,4.61076053329798,4.63778678634233,4.68252595465865,4.7506904318338,4.85361940795808,
Mexico,MEX,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.26908242817763,4.34259715163784,4.41687453020327,4.491393657822,4.56599344658809,4.64092841620976,4.72677337045196,4.81110026209544,4.89276134526899,4.97003910615511,5.04287405642761,5.10874239674694,5.16928424201218,5.2302852203786,5.29876826784523,5.37886711426265,5.47026062058538,5.57259533497276,5.68174838744648,5.79138894042095,5.89955291192067,5.99993112772836,6.09570735771378,6.19873255337786,6.32456191193802,6.48177654137789,6.65633514481914,
Marshall Islands,MHL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.88358635153052,4.95275988185461,5.03227714042168,5.11585659392275,5.19336110787116,5.26181862387881,5.35923803538737,5.43920923433111,5.50979121134328,5.58237605005783,5.66106805973704,5.76143545482843,5.86328656789578,5.96123062870601,6.04374967547217,6.10683374707362,6.1781094813332,6.23488838967838,6.28530300681876,6.33975210894623,6.4042552078198,6.49624859490557,6.59096047066385,6.69704872034813,6.82738295405986,6.99003182650269,7.19794048970714,
"Macedonia, FYR",MKD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.2044876637338,7.49480008548629,7.78564851993228,8.08068232908003,8.38395057180617,8.69531456416028,8.94652422813823,9.19419343578388,9.4364622871022,9.66951097464229,9.89119916808325,10.1524738574985,10.3937278420716,10.6158683098393,10.8192958157981,11.0040324772651,11.142988011022,11.2668957683962,11.3810827047594,11.4895270536414,11.5967294767713,11.758396010776,11.9067846459753,12.0647152652622,12.2650596030315,12.5253690169999,12.8670107620293,
Mali,MLI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.81732809714326,3.80423539332037,3.77957893219901,3.74488000182747,3.70183628707682,3.65122417212854,3.59345467752752,3.5292039010118,3.45871984286428,3.38076110941741,3.29533383966906,3.2288468039958,3.15266980320956,3.07270359799579,2.99603628368388,2.9257202434329,2.8943611371352,2.8660375269659,2.83538602041446,2.79566828604911,2.74503261507315,2.71063186519211,2.66602610036941,2.61736717810574,2.57213913278468,2.53395584645096,2.52532434720025,
Malta,MLT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,10.5553589019595,10.7482967284125,10.922939116452,11.0895597457355,11.2600329968223,11.4410801856405,11.5970394308202,11.7520352080664,11.9071696470859,12.0653622985996,12.2283622576059,12.4455412057972,12.6904109862124,12.9614519445154,13.2479191717674,13.5412390268126,13.8365441804569,14.1317592926565,14.4845776069571,14.9515149319518,15.553579582322,16.0005449760617,16.5546152584787,17.1826786313397,17.8052964259699,18.3667121903764,18.9385646610552,
Myanmar,MMR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.36037537306544,4.43714269982371,4.50620710636752,4.56740615882889,4.62001240253873,4.66305032412386,4.72347032001007,4.77102601274128,4.80457767565723,4.82133342234044,4.82069362923404,4.84372971309896,4.85069225387578,4.84493466799107,4.83056777793316,4.8113783633861,4.82706489725338,4.84335201227799,4.86102881033033,4.87980387420335,4.90155733634985,4.96113081726,5.01713256960458,5.08403054598844,5.18126409771848,5.31848065829131,5.5116757283977,
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.74252039170518,3.80144496469918,3.86313205435342,3.92752522340115,3.99413308845758,4.06281194199965,4.13129790807557,4.19570569354457,4.25706317649747,4.31519296650309,4.37053681485404,4.43596149799387,4.4981956756837,4.55687186624536,4.60960537409253,4.6552076210385,4.67510570967799,4.68735483500222,4.696168544798,4.70677283516026,4.72331989895838,4.74642121129684,4.76969034143822,4.79958163124079,4.84621588735667,4.91613876785465,5.01887461398219,
Montenegro,MNE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.24403823076998,8.49107010902311,8.77000252765842,9.08068488103779,9.42259435818373,9.79652296692209,10.1362418045948,10.4882435912367,10.8470973813155,11.2080045554381,11.5674098702653,11.9267745749582,12.283210136587,12.6149451959544,12.8829788098741,13.0638493935638,13.1061518341556,13.0736225632946,13.0082661923198,12.9632721738069,12.9669942414122,13.0616212551921,13.1886727992005,13.3605169240975,13.5927248858484,13.8936734492453,14.2982588706919,
Mongolia,MNG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.1269695922203,4.07887036400805,4.02709692257907,3.96659597030753,3.89103949316289,3.79993551023285,3.81245178749417,3.80447789630067,3.7793928485008,3.74086446967842,3.69081802392222,3.71860866460367,3.73583220899479,3.74314680437989,3.73961884500038,3.72487676364347,3.76601048001338,3.79890186636416,3.82043360852256,3.8254102160598,3.81254492839106,3.83209802152151,3.83807128496432,3.84028898190273,3.85290721694616,3.88480948322688,3.94645831172512,
Northern Mariana Islands,MNP,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.1093290590655,3.09838823952672,3.0785366255447,3.05203356290004,3.02376072514478,2.9979569940781,3.0171405725866,3.03232355274732,3.04358228325275,3.04961043497111,3.04969307914178,3.0658691667297,3.07558264625209,3.08000396417272,3.08084029182721,3.07934734243111,3.09486086598687,3.10779688492003,3.11731318728023,3.12206696606789,3.12201129538109,3.12953945035097,3.13146137772259,3.13063612784143,3.13045730432566,3.13271100666528,3.14545779465433,
Mauritania,MRT,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.10919443979233,3.13082377630561,3.14796784414262,3.16139124125883,3.17095183830569,3.17690663171578,3.18048426422831,3.17931961427384,3.17473206541758,3.1681719778926,3.16059997955236,3.16075118723459,3.15731992031262,3.15141402927243,3.14362682285496,3.13471022640159,3.13290503509692,3.12817625688079,3.12178195361406,3.11420510808011,3.1065705547766,3.10363582370903,3.0989711085914,3.09522904487136,3.09496742061852,3.10020153784687,3.118122267798,
Mauritius,MUS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.70949020142669,4.83481041032759,4.93325675281359,5.01687614692261,5.10287334501951,5.20132934871305,5.39253976538336,5.59646143448802,5.79644601354349,5.97878142932729,6.14118947470562,6.25185837876502,6.34716577967269,6.43071843201869,6.50896578614221,6.58844536388208,6.74050442228552,6.90600861812562,7.09783723461683,7.33289711452512,7.62735835827414,8.01248258425305,8.44307072686379,8.91196456595687,9.4152251914742,9.95405953046395,10.4407462927808,
Malawi,MWI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2.68010150512532,2.7463312738632,2.81673146300144,2.88959750025036,2.95944381204976,3.02140822646847,2.99835139981655,2.96830183256144,2.93284921152715,2.89541554075222,2.85853624576,2.85252144283838,2.84552375198638,2.83824174188743,2.83026131666693,2.82125884538392,2.83907633941463,2.85290719168578,2.86528130643783,2.88003032633842,2.89855110685336,2.92356775037629,2.95518411311707,2.98553786124959,3.00359051975301,3.00469903532041,3.00036895626832,
Malaysia,MYS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.68169520877248,3.70500393589579,3.73333142583882,3.76186325424403,3.78457002873983,3.80030891512943,3.82152753125921,3.83152584067247,3.84119828535231,3.86480378999453,3.90974435520518,4.02206734681899,4.13443453895317,4.23064751518134,4.31283585846077,4.40295684313343,4.54514124048724,4.67456713580358,4.77722955151639,4.85776632767602,4.93623980601508,5.09720089255407,5.27556374161583,5.46672867731898,5.66347438536904,5.86259777031363,6.0762942822976,
North America,NAC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,12.4866658516561,12.5412893679932,12.5767137957421,12.5959329112881,12.5984292868614,12.5835142374631,12.5494961068067,12.5029490783617,12.4491446697013,12.3940761332371,12.344915005281,12.3361424723008,12.3239884511047,12.3199954666374,12.3351568917885,12.375490007848,12.4541827196805,12.5546042710173,12.6870413722404,12.8637002414748,13.0921341723422,13.367085133266,13.6870022007072,14.0406448452834,14.4118810472158,14.7918145994126,15.1870831451426,
Namibia,NAM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.37218277900773,3.37720195941982,3.38212920346616,3.38471637190918,3.38099156168039,3.37032631592301,3.36533080494512,3.35418995175651,3.33823787699537,3.31924682003959,3.2991848917761,3.31325675063457,3.31830387835366,3.31693123957041,3.31291421381745,3.30711210926505,3.3343808099686,3.35835839445362,3.37826835202659,3.3920282259574,3.3975252741387,3.41904143353037,3.43464076249573,3.44741249805743,3.46158907326554,3.47981353592014,3.51343078815976,
